"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"conheça" 0.00395945517896737 0 0.00982994200334218 0 0.00203289219572686 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"consegue" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00365303475862573 0 0
"consigamos" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"consinto" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"consisto" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"constelados" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"contando" 0.00395945517896737 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"convida" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"coro" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"coroado" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"coroar" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"corpórea" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"cortejos" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"cortina" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"cortinas" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"cosmopolita" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"costureira" 0 0 0 0.00758782912208817 0.0101644609786343 0 0 0 0 0 0 0 0
"cremos" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"crente" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"criado" 0 0 0 0 0.00609867658718058 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"cris" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"culpo" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"cutelos" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"dans" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"dará" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"datas" 0.0118783655369021 0.00984251968503937 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"decerto" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"decido" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"dedo" 0.00395945517896737 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"defeito" 0.0118783655369021 0.0196850393700787 0 0 0.00203289219572686 0 0 0 0 0 0 0 0
"definitivo" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"deis" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"deixam" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"deixarei" 0 0 0 0.00758782912208817 0.00406578439145372 0 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"delírio" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"densas" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"desaba" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"desapareceu" 0.00791891035793475 0.00984251968503937 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"desatentos" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"descontente" 0 0 0 0 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"desertas" 0 0 0 0 0.0101644609786343 0.00719735137469411 0 0 0 0 0 0 0
"desespero" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"desfaze" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"desfez" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"desiguala" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00365303475862573 0 0
"desilusões" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0 0
"desprezei" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"destrui" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"deusa" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"deusas" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"devora" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"diesel" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"diluída" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"direcção" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"diretamente" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"discutir" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"disfarçado" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"distingue" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"dividida" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"divido" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"dobras" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"docas" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"doeu" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"doirava" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"doire" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"domina" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"dormia" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"dormido" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"doutra" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"egipto" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"eleito" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"elementos" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"embriaga" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"emprego" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"emprestado" 0 0 0 0.00758782912208817 0.0101644609786343 0 0 0 0 0 0 0 0
"encarnada" 0.00791891035793475 0.0196850393700787 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"enchida" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00182651737931286 0.0065880492786086 0.0145211645974007
"encontrem" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"endoidecendo" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"enredo" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"enrolada" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"ensejo" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"entender" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"entendo" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"entregar" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"entremos" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"entressombras" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"entristecem" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"entusiasmo" 0 0 0 0 0.00406578439145372 0 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"epicuro" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"erguida" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"escolha" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"escolta" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"escorrer" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"escritórios" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"escrúpulos" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"esfrangalha" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"espáduas" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"espalha" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"esperes" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.0145211645974007
"espíritos" 0 0 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"esquecem" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00586900383441584 0.00365303475862573 0 0
"estala" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"estalado" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"estavam" 0 0 0 0 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"estender" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"esteves" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"estilhaços" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"estiolaram" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"estridentemente" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0 0
"estua" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"estúpido" 0.00791891035793475 0 0 0.00758782912208817 0.00609867658718058 0 0 0 0 0 0 0 0
"êtes" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"evadido" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"evidente" 0.00791891035793475 0.00984251968503937 0 0 0 0 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"exacto" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"exata" 0.00791891035793475 0 0.0196598840066844 0 0.00406578439145372 0 0 0 0 0 0 0 0
"excesso" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"exércitos" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"existindo" 0.00791891035793475 0.00984251968503937 0 0.00758782912208817 0.00406578439145372 0 0 0 0 0 0 0 0
"explosiva" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0 0
"êxtase" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"êxtases" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"extinto" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00365303475862573 0 0
"fábrica" 0 0 0 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0 0 0 0 0 0
"façam" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"fácil" 0.0118783655369021 0.00984251968503937 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"faleça" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"falem" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"faltava" 0.00395945517896737 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"fardo" 0 0 0 0 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.0145211645974007
"fase" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"feixe" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00365303475862573 0.0131760985572172 0.00726058229870036
"feixes" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00182651737931286 0.0131760985572172 0.00726058229870036
"femme" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"feroz" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"ferry" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"ficamos" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.00726058229870036
"ficando" 0 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"ficha" 0 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"filosofias" 0 0 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"filósofo" 0.0158378207158695 0.0196850393700787 0 0 0 0 0 0 0 0 0 0 0
"findo" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"fingido" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00365303475862573 0 0
"firmamento" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"físico" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"fitam" 0 0 0 0 0.00203289219572686 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"flora" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"formos" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"frágil" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"fragrância" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"fraternidade" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0 0 0 0 0 0
"frui" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"fumando" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"funda" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"gados" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"gargalhadas" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"gáveas" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"gomo" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"gostara" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"grade" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"gradual" 0 0 0 0 0 0 0 0 0 0.00782533844588778 0.00365303475862573 0 0
"grau" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"grava" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"grave" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"graves" 0.00395945517896737 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"grupos" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"guiar" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"gustavo" 0 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"haveres" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"haveria" 0.00395945517896737 0 0.00982994200334218 0 0.00203289219572686 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"he" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0 0
"hilla" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"histórias" 0.00791891035793475 0 0 0 0 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"húmido" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0 0
"ignaro" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"ignorei" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"ilusões" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"imaginado" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"imensidade" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"imitando" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"impalpável" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"importante" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"importar" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0 0 0 0 0 0 0 0
"impossivelmente" 0 0 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0 0
"imposta" 0 0 0 0 0 0 0 0 0 0 0 0.0197641478358258 0.0217817468961011
"inacabada" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"incluir" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0 0 0 0 0 0 0 0
"inconcebível" 0 0 0 0.00758782912208817 0.00406578439145372 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"inconstância" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"inconvidado" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"índia" 0 0 0 0 0.0121973531743612 0 0 0 0 0 0 0 0
"indiferentes" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"indivíduo" 0.00791891035793475 0.0196850393700787 0 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"inevitável" 0.0158378207158695 0.0196850393700787 0 0 0 0 0 0 0 0 0 0 0
"infelicidade" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"injustiça" 0.00791891035793475 0.00984251968503937 0 0 0 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"injusto" 0 0 0 0 0.00406578439145372 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"inquieto" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00365303475862573 0.0065880492786086 0.0145211645974007
"insensível" 0 0 0 0 0 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"insepulto" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"insincero" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"instantes" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"instintos" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"insuspeita" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"intervalos" 0 0 0 0.00758782912208817 0.0101644609786343 0 0 0 0 0 0 0 0
"intuição" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"inunda" 0 0 0 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"invejo" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"invernos" 0 0 0 0 0 0 0 0 0 0.00391266922294389 0.00730606951725146 0 0
"jour" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"jours" 0 0 0 0 0 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"jove" 0 0 0 0 0 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"juntos" 0.00395945517896737 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"lahá" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"laho" 0 0 0 0 0.00609867658718058 0.0215920541240823 0 0 0 0 0 0 0
"lamento" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"lapso" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"latim" 0.0118783655369021 0.00984251968503937 0 0 0.00406578439145372 0 0 0 0 0 0 0 0
"ledo" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
